https://user-images.githubusercontent.com/114129453/204106958-634f52b3-8e46-46af-b217-9bd7f9c197b0.png|Rýchlostník (Žlté rameno s bielymi priečnymi pásmi a s čiernym okrajom smerujúcim vpravo šikmo dole, v žltých poliach žlté odrazky, pod ramenom biela tabuľka s čiernym číslom, stĺpik má čierne a biele pásy)
https://user-images.githubusercontent.com/114129453/204106957-badef58b-13d9-4507-a0e9-1c73285d0aaf.png|Predzvestník (Žlté rameno s bielymi priečnymi pásmi a s čiernym okrajom smerujúcim vpravo šikmo dole, v žltých poliach žlté odrazky, pod ramenom žltý, na vrchole postavený trojuholníkový štít orámovaný s bielym okrajom, na štíte čierna číslica)
https://user-images.githubusercontent.com/114129453/204107183-719f9f80-438b-4c76-9fbf-480bf102d073.png|Jazda priamym smerom (Stojatý biely obdĺžnik s čiernym okrajom, obrátený proti obom jazdným smerom.)
https://user-images.githubusercontent.com/114129453/204107181-998d1552-0703-4415-bb4a-7889af810c01.png|Jazda proti hrotu vpravo (Biela šípka v čiernom poli smerujúca z dolného ľavého šikmo nahor, hrot šípky označuje smer odbočenia)
https://user-images.githubusercontent.com/114129453/204107180-07bca728-212c-479f-8c2e-c112eb67f843.png|Jazda proti hrotu vľavo (Biela šípka v čiernom poli smerujúca z dolného pravého rohu šikmo nahor, hrot šípky označuje smer odbočenia)
https://user-images.githubusercontent.com/114129453/204107179-507e0eb2-4f6b-4b1c-a146-dad91c5ea130.png|Jazda po hrote sprava (Biela šípka v čiernom poli smerujúca z dolného pravého rohu šikmo nahor, šípka označuje jazdu z pravej vetvy výhybky.)
https://user-images.githubusercontent.com/114129453/204107178-131c4587-33e6-4f9d-a383-3e1248d8e6cd.png|Jazda po hrote zľava (Biela šípka v čiernom poli smerujúca z dolného ľavého rohu šikmo nahor, šípka označuje jazdu z ľavej vetvy výhybky.)
https://user-images.githubusercontent.com/114129453/204107177-c64dccd3-4974-424a-8ae7-672cf7fe7b30.png|Jazda proti hrotu a Jazda po hrote (Biela šípka v čiernom poli smerujúca z dolného ľavého alebo dolného pravého rohu šikmo nahor, hrot šípky označuje smer jazdy z pravej alebo z ľavej vetvy výhybky)
https://user-images.githubusercontent.com/114129453/204107176-5c12eaf5-2a9a-4b6e-927d-b97f6689834d.png|Jazda proti hrotu vpravo (Biely šíp v čiernom poli, hrot šípu označuje smer odbočenia)
https://user-images.githubusercontent.com/114129453/204107175-6931eea0-760d-4d17-abcf-9ca05ec7c2ae.png|Jazda proti hrotu vľavo (Biely šíp v čiernom poli, hrot šípu označuje smer odbočenia)
https://user-images.githubusercontent.com/114129453/204107189-e3dfb1f6-8f5e-4027-bbc1-611a6019e975.png|Jazda po hrote sprava i zľava (Biely ležatý obdĺžnik v čiernom poli)
https://user-images.githubusercontent.com/114129453/204107187-b4f33749-c85f-4761-a9d1-5b2071f6f02c.png|Jazda priamym smerom sprava doľava (Dva biele obdĺžnikové šípy v čiernom poli (hroty k sebe) smerujúce z pravého dolného rohu šikmo nahor)
https://user-images.githubusercontent.com/114129453/204107186-c614df34-f94d-4cfe-98bf-c012742ce695.png|Jazda priamym smerom zľava doprava (Dva biele obdĺžnikové šípy v čiernom poli (hroty k sebe) smerujúce z ľavého dolného rohu šikmo nahor)
https://user-images.githubusercontent.com/114129453/204107185-a9251942-0135-46c0-a457-ddfb287b99f9.png|Jazda vedľajším smerom zľava doľava (Dva biele obdĺžnikové šípy v čiernom poli (hroty k sebe) tvoriace uhol otvorený vľavo)
https://user-images.githubusercontent.com/114129453/204107184-ec2b3a1e-bb63-49ea-9c31-82d039c7ba79.png|Jazda vedľajším smerom sprava doprava (Dva biele obdĺžnikové šípy v čiernom poli (hroty k sebe) tvoriace uhol otvorený vpravo)
https://user-images.githubusercontent.com/114129453/204108161-7c0d08af-e69f-4cc9-892d-8c049a1a88bc.png|Vzdialiť - Denný znak (Zvislé pohyby zástavkou) a Nočný znak (Ako denný znak, namiesto zástavky ručný lampáš s bielym svetlom) Zvuková návesť: 1 dlhý zvuk
https://user-images.githubusercontent.com/114129453/204108160-9dd09ad7-1f2e-4263-8665-9c8b8fde6c67.png|Priblížiť - Denný znak (Vodorovné dlhé pohyby zástavkou) a Nočný znak (Ako denný znak, namiesto zástavky ručný lampáš s bielym svetlom) Zvuková návesť: 2 dlhé zvuky
https://user-images.githubusercontent.com/114129453/204108159-b85f6ece-db88-492c-a8eb-d2d4517117fb.png|Stlačiť - Denný znak (Krátke vodorovné pohyby rukami k sebe a od seba, v jednej ruke drží zamestnanec zástavku) a Nočný znak (Ako denný znak, namiesto zástavky ručný lampáš s bielym svetlom) Zvuková návesť: 2 krátke zvuky rýchlo za sebou
https://user-images.githubusercontent.com/114129453/204108158-a0498eb6-24ac-42ff-87a5-3238c88fb7db.png|Popotiahnuť - Denný znak (Krátke zvislé pohyby vzpaženými rukami, v jednej ruke drží zamestnanec zástavku) a Nočný znak (Ako denný znak, namiesto zástavky ručný lampáš s bielym svetlom) Návesť sa vždy doplní jedným alebo dvoma dlhými zvukmi na píšťalke (podľa požadovaného smeru pohybu) ako návesť Vzdialiť, alebo Priblížiť.
https://user-images.githubusercontent.com/114129453/204108156-39aee451-2475-4690-bdaa-22693b867be9.png|Odraz - Denný znak (Voľný pohyb ruky držiacej zástavku zhora nadol a potom rýchlo vpravo šikmo hore) a Nočný znak (Ako denný znak, namiesto zástavky ručný lampáš s bielym svetlom) Zvuková návesť: 1 dlhý a 1 krátky zvuk
https://user-images.githubusercontent.com/114129453/204108155-683fcbc5-7ec7-41af-8141-9edaf7a0a9e6.png|Pomaly - Denný znak (Ruka držiaca zástavku šikmo nahor) a Nočný znak (Ako denný znak, namiesto zástavky ručný lampáš s bielym svetlom) Zvuková návesť: 3 dlhé zvuky
https://user-images.githubusercontent.com/114129453/204108154-0c8a2c69-4130-46df-b6df-9b28b53230bc.png|Stoj - Denný znak (Kruhové pohyby zástavkou v natiahnutej ruke, alebo len rukou) a Nočný znak (Ako denný znak, namiesto zástavky ručný ampáš s bielym svetlom) Zvuková návesť: 3 krátke zvuky
https://user-images.githubusercontent.com/114129453/204108153-95f71dd8-9b53-421a-9ab8-222d9540f0b7.png|Dva krátke zvuky trúbkou alebo húkačkou
https://user-images.githubusercontent.com/114129453/204108152-d2bf79da-f8c2-4bb6-8462-457fd0079a8e.png|Jeden krátky zvuk trúbkou alebo húkačkou
https://user-images.githubusercontent.com/114129453/204108151-bd12c961-1619-49ce-93b3-eac4daca7f1e.png|Jeden dlhý a dva krátke zvuky trúbkou alebo húkačkou štyrikrát opakované
https://user-images.githubusercontent.com/114129453/204108695-01b03bec-e095-4d5e-ba0e-048733dd34a8.png|Posun zakázaný (Modré svetlo)
https://user-images.githubusercontent.com/114129453/204108713-1004a84c-8ec5-4366-984c-d52556e12614.png|Posun dovolený (Biele svetlo)
https://user-images.githubusercontent.com/114129453/204108712-21b3ada8-8359-4d07-8bda-3e0a26a529cc.png|Posun dovolený (Kombinácie s červeným svetlom)
https://user-images.githubusercontent.com/114129453/204108711-010cd581-44ad-4b89-b110-5481e7328421.png|Opakovacie svetelné zriaďovacie návestidlo
https://user-images.githubusercontent.com/114129453/204108710-2d299b5a-bd7b-4cf3-924b-721b3e1dd526.png|Posun zakázaný (Štvorcová na vrchole postavená modrá doska s bielym okrajom), Posun Dovolený (Doska vo vodorovnej polohe) <- Denný znak
